PSTATABB,PNAME,LAT,LON,PLGENACL,PLGENAOL,PLGENAGS,PLGENANC,PLGENAHY,PLGENABM,PLGENAWI,PLGENASO,PLGENAGT,PLGENAOT
PA,Tullytown,40.151389,-74.780556,0,0,0,0,0,"12,232",0,0,0,0
PA,Twin Ridges Wind Farm,39.760556,-78.874722,0,0,0,0,0,0,"436,141",0,0,0
PA,University Park Solar,40.817019,-77.844117,0,0,0,0,0,0,0,32,0,0
PA,US Steel (Clairton Coke),40.3097,-79.8819,0,0,"15,028",0,0,0,0,0,0,"114,216"
PA,US Steel (Edgar Thomson),40.3925,-79.8564,0,0,0,0,0,0,0,0,0,"345,472"
PA,Vitro Architectural Glass (PA),40.126389,-77.164444,0,56,0,0,0,0,0,0,0,0
PA,Wallenpaupack,41.467858,-75.130895,0,0,0,0,"136,035",0,0,0,0,0
PA,Warren,41.835947,-79.188668,0,0,"14,371",0,0,0,0,0,0,0
PA,Warrior Ridge Hydro,40.540042,-78.034628,0,0,0,0,"3,448",0,0,0,0,0
PA,Waste Management Arden LFGTE,40.2058,-80.2611,0,0,0,0,0,"39,301",0,0,0,0
PA,Waymart Wind,41.5533,-75.4542,0,0,0,0,0,0,"137,666",0,0,0
PA,Wayne,41.519167,-80.011111,,,,,,,,,,
PA,West Campus Steam Plant,40.792778,-77.864722,0,16,"12,568",0,0,0,0,0,0,0
PA,Wheelabrator - Frackville,40.782377,-76.176184,"283,209","43,098",0,0,0,0,0,0,0,0
PA,Wheelabrator Falls,40.162633,-74.768164,0,0,0,0,0,"316,470",0,0,0,0
PA,Whitemarsh Central Utility Plant,40.0975,-75.2428,0,0,248,0,0,0,0,0,0,0
PA,William F Matson Generating Station,40.432915,-78.002887,0,0,0,0,"141,853",0,0,0,0,0
PA,Wind Park Bear Creek,41.235278,-75.753056,0,0,0,0,0,0,"68,727",0,0,0
PA,Wolf Run Energy,41.610981,-76.299361,,,,,,,,,,
PA,"WPS Westwood Generation, LLC",40.6191,-76.45,"189,238","1,058",0,0,0,0,0,0,0,0
PA,Wrighter Energy,41.881056,-75.556142,,,,,,,,,,
PA,York County Resource Recovery,40.0017,-76.7183,0,0,"20,203",0,0,"145,763",0,0,0,0
PA,York Energy Center,39.7375,-76.306666,0,"58,036","1,780,874",0,0,0,0,0,0,0
PA,York Generation Company LLC,39.985641,-76.676158,0,0,"3,526",0,0,0,0,0,0,0
PA,York Haven,40.113625,-76.71195,0,0,0,0,"124,537",0,0,0,0,0
PA,Yough Hydro Power,39.801637,-79.368214,0,0,0,0,"65,246",0,0,0,0,0
RI,"10 Briggs Solar NG, LLC (East)",41.63269,-71.49625,,,,,,,,,,
RI,Blackstone/Tupperware,42.014467,-71.5444,0,0,0,0,"4,100",0,0,0,0,0
RI,Block Island,41.175556,-71.5711,0,44,0,0,0,0,0,0,0,0
RI,Block Island Wind Farm,41.114722,-71.521111,0,0,0,0,0,0,"117,362",0,0,0
RI,Brookside,41.987579,-71.583963,0,0,0,0,0,0,0,"1,616",0,0
RI,CED Foster,41.795,-71.787,0,0,0,0,0,0,0,"4,606",0,0
RI,Central Power Plant,41.744973,-71.458415,0,0,"27,075",0,0,0,0,0,0,0
RI,Dry Bridge Solar (Brown University),41.55742,-71.50726,,,,,,,,,,
RI,Forbes Street Solar,41.773056,-71.338889,0,0,0,0,0,0,0,"4,514",0,0
RI,Founders Homestead Farms Solar,41.57677,-71.2782,0,0,0,0,0,0,0,0,0,0
RI,"GD Richmond Buttonwoods I, LLC",41.522911,-71.684093,,,,,,,,,,
RI,"GD West Greenwich Victory I, LLC",41.657866,-71.687478,,,,,,,,,,
RI,"Hope Farm Solar, LLC",41.7479,-71.5263,,,,,,,,,,
RI,Johnston LFG Turbine Plant,41.803333,-71.523333,0,0,0,0,0,"211,031",0,0,0,0
RI,Johnston Solar,41.800906,-71.559472,0,0,0,0,0,0,0,"1,721",0,0
RI,Kearsarge SKSC1 LLC,41.471571,-71.494452,0,0,0,0,0,0,0,739,0,0
RI,Kearsarge SKSC2 LLC,41.498281,-71.533414,0,0,0,0,0,0,0,725,0,0
RI,Little Bay,41.799201,-71.436048,0,0,0,0,0,0,0,"1,649",0,0
RI,Manchester Street Station,41.8167,-71.4042,0,"47,576","1,818,505",0,0,0,0,0,0,0
RI,Nautilus Goat Island Solar CSG LLC,41.941786,-71.662038,,,,,,,,,,
RI,NBC Field's Point Wind Farm,41.79413,-71.38919,0,0,0,0,0,0,"7,424",0,0,0
RI,North Smithfield Solar Power 1,41.9759,-71.586,0,0,0,0,0,0,0,0,0,0
RI,Ocean State Power,42.009722,-71.668909,0,"6,657","672,405",0,0,0,0,0,0,0
RI,Ocean State Power II,42.0099,-71.6701,0,"17,810","818,148",0,0,0,0,0,0,0
RI,Orbit Energy RI,41.8054,-71.514166,0,0,0,0,0,0,0,0,0,0
RI,"Pawtucket Power Associates, LP",41.861531,-71.406856,0,"1,706","8,763",0,0,0,0,0,0,0
RI,Rhode Island Hospital,41.8103,-71.41,0,"1,874","19,714",0,0,0,0,0,0,0
RI,Rhode Island State Energy Center,41.8017,-71.5186,0,0,"2,823,614",0,0,0,0,0,0,0
RI,Richmond NMCA,41.440191,-71.715387,0,0,0,0,0,0,0,0,0,0
RI,Ridgewood Providence Power,41.8069,-71.53,0,0,0,0,0,0,0,0,0,0
RI,"Scituate RI Solar, LLC",41.7496,-71.5535,,,,,,,,,,
RI,Thundermist Hydro,41.99897,-71.517434,,,,,,,,,,
RI,"Tiverton Power, LLC",41.6422,-71.1706,0,0,"1,560,078",0,0,0,0,0,0,0
RI,Toray Plastic America's CHP Plant,41.593802,-71.427609,0,38,"146,163",0,0,0,0,0,0,0
RI,Town of Burrillville Solar,41.954239,-71.661196,,,,,,,,,,
RI,WED Coventry 1,41.675833,-71.7075,0,0,0,0,0,0,"2,667",0,0,0
RI,WED Coventry 2,41.6725,-71.705833,0,0,0,0,0,0,"7,475",0,0,0
RI,WED Coventry 3,41.695556,-71.720833,0,0,0,0,0,0,"3,096",0,0,0
RI,WED Coventry 4,41.686389,-71.728333,0,0,0,0,0,0,"2,591",0,0,0
RI,WED Coventry 5,41.659722,-71.699722,0,0,0,0,0,0,"2,975",0,0,0
RI,WED Coventry 6,41.669722,-71.708333,0,0,0,0,0,0,"8,165",0,0,0
RI,"WED Green Hill, LLC",41.79785,-71.529736,0,0,0,0,0,0,0,0,0,0
RI,"WED GW Solar, LLC",41.937033,-71.487574,,,,,,,,,,
RI,WED Kingstown Solar I - East Array,41.492253,-71.619114,0,0,0,0,0,0,0,"3,684",0,0
RI,"WED Kingstown Solar I, LLC - West",41.49175,-71.624581,0,0,0,0,0,0,0,"1,683",0,0
RI,WED NK Green,41.581667,-71.486667,0,0,0,0,0,0,"2,228",0,0,0
RI,"WED Plainfield II, LLC",41.794583,-71.539967,,,,,,,,,,
RI,"WED Plainfield III, LLC",41.793519,-71.530622,,,,,,,,,,
RI,"WED Plainfield, LLC",41.796078,-71.535825,,,,,,,,,,
RI,"WED Portsmouth One, LLC",41.612027,-71.249262,0,0,0,0,0,0,"4,622",0,0,0
RI,"WED Shun I, LLC",41.798456,-71.540656,0,0,0,0,0,0,0,0,0,0
RI,"WED Shun II, LLC",41.800111,-71.536189,0,0,0,0,0,0,0,0,0,0
RI,"WED Shun III, LLC",41.799078,-71.549331,0,0,0,0,0,0,0,0,0,0
RI,WED Stilson Solar,41.518751,-71.686461,0,0,0,0,0,0,0,"2,527",0,0
RI,West Davisville Solar,41.603611,-71.477222,0,0,0,0,0,0,0,"2,808",0,0
RI,West Greenwich Solar,41.649444,-71.71,0,0,0,0,0,0,0,"2,594",0,0
SC,1634 Solar,34.3368,-80.081493,,,,,,,,,,
SC,99 Islands,35.0314,-81.4936,0,0,0,0,"83,267",0,0,0,0,0
SC,Abbot Solar,33.678358,-80.240292,0,0,0,0,0,0,0,148,0,0
SC,Ace Solar,34.722882,-82.525795,,,,,,,,,,
SC,Allendale Biomass,32.995,-81.281944,0,0,0,0,0,"154,451",0,0,0,0
SC,Anderson Regional Landfill,34.5739,-82.4621,0,0,0,0,0,"2,218",0,0,0,0
SC,Ashley Solar (SC),34.268911,-79.87255,,,,,,,,,,
SC,Atlantic Solar,34.399694,-79.361369,,,,,,,,,,
SC,Atood II,35.030303,-81.808469,0,0,0,0,0,0,0,0,0,0
SC,B & K Solar,34.423425,-80.062125,,,,,,,,,,
SC,Bad Creek,35.0075,-82.9975,0,0,0,0,"-395,161",0,0,0,0,0
SC,Bani Solar,33.953775,-79.93713,,,,,,,,,,
SC,Barnwell Solar,33.237,-81.351,0,0,0,0,0,0,0,"11,561",0,0
SC,Battle Solar,34.215392,-79.104168,,,,,,,,,,
SC,Bell Bay Solar Farm,33.667675,-78.917988,0,0,0,0,0,0,0,"2,203",0,0
SC,Bell Solar,34.275511,-79.878078,,,,,,,,,,
SC,Berkeley County Landfill,33.121111,-80.029444,0,0,0,0,0,"4,209",0,0,0,0
SC,Big Fork Solar,33.135275,-81.239114,,,,,,,,,,
SC,Birch Solar,34.267992,-79.868581,,,,,,,,,,
SC,Blacktip Solar,33.900481,-79.755961,0,0,0,0,0,0,0,138,0,0
SC,"Blackville Solar Farm, LLC",33.342619,-81.258933,,,,,,,,,,
SC,Blackville Solar II,33.344319,-81.261774,0,0,0,0,0,0,0,27,0,0
SC,Bloom Solar,33.610454,-80.336613,,,,,,,,,,
SC,BMW Manufacturing Co,34.894167,-82.178333,0,0,0,0,0,"50,423",0,0,0,0
SC,Bond Solar,33.617189,-80.362997,0,0,0,0,0,0,0,11,0,0
SC,Boyds Mill Hydro,34.455514,-82.199339,0,0,0,0,"4,285",0,0,0,0,0
SC,Broad River Energy Center,35.0786,-81.575,0,"4,563","2,080,288",0,0,0,0,0,0,0
SC,Bull Street Plant,33.489767,-80.870272,0,0,-58,0,0,0,0,0,0,0
SC,Burton,32.436111,-80.721388,,,,,,,,,,
SC,Buzzard Roost,34.169733,-81.902452,0,0,0,0,"41,815",0,0,0,0,0
SC,Buzzard Roost GT,34.171389,-81.911667,,,,,,,,,,
SC,Camden South Carolina,34.2338,-80.6558,0,0,"2,304",0,0,0,0,0,0,0
SC,Cameron Solar,33.574,-80.707,0,0,0,0,0,0,0,"25,181",0,0
SC,Cameron Solar II,33.567,-80.699,0,0,0,0,0,0,0,"7,743",0,0
SC,Canadys Steam,33.0647,-80.6228,,,,,,,,,,
SC,Catawba,35.0514,-81.0694,0,0,0,"18,779,715",0,0,0,0,0,0
SC,Cedar Creek,34.5414,-80.8756,0,0,0,0,"178,151",0,0,0,0,0
SC,Central Energy Facility,34.679444,-82.840278,0,0,129,0,0,0,0,0,0,0
SC,Central Plant,34.871811,-82.366035,0,0,0,0,0,0,0,0,0,0
SC,Champion Solar,33.794732,-81.262417,0,0,0,0,0,0,0,"23,333",0,0
SC,Chapman Solar,34.369819,-80.024808,,,,,,,,,,
SC,Cherokee County Cogen,35.0727,-81.613,0,0,"523,894",0,0,0,0,0,0,0
SC,Cherokee Falls,35.0642,-81.5458,0,0,0,0,"3,340",0,0,0,0,0
SC,City West Diesel Plant,34.7225,-81.646944,0,16,0,0,0,0,0,0,0,0
SC,Clark Solar,34.478483,-79.411272,,,,,,,,,,
SC,Clifton Dam 3 Power Station,34.9953,-81.8344,0,0,0,0,"4,716",0,0,0,0,0
SC,Coit GT,33.980254,-81.04067,0,700,423,0,0,0,0,0,0,0
SC,Colleton Solar,33.123794,-80.842475,,,,,,,,,,
SC,Colleton Solar Farm,32.913333,-80.6925,0,0,0,0,0,0,0,"3,887",0,0
SC,Collins Farm Solar,33.191697,-81.175231,,,,,,,,,,
SC,Columbia Canal Hydro,33.9972,-81.0494,,,,,,,,,,
SC,Columbia Energy Center (SC),33.8697,-81.0178,0,"33,866","1,881,472",0,0,0,0,0,0,0
SC,Cope Station,33.3644,-81.03,"1,482,731","2,443","233,945",0,0,0,0,0,0,0
SC,Cornell Dubilier,34.815833,-82.698611,,,,,,,,,,
SC,Cotton Solar,34.455,-79.410278,,,,,,,,,,
SC,Cross,33.371506,-80.113235,"9,523,365","21,231",0,0,0,0,0,0,0,0
SC,Crossroads Solar,33.368886,-81.364969,,,,,,,,,,
SC,Culpepper Solar,34.465864,-79.960442,,,,,,,,,,
SC,Dadswell Solar,34.381325,-80.136819,,,,,,,,,,
SC,Darlington County,34.4185,-80.1657,0,"83,922","146,897",0,0,0,0,0,0,0
SC,"Darlington Solar, LLC",34.32,-79.917,0,0,0,0,0,0,0,"19,762",0,0
SC,Dearborn,34.5583,-80.8914,0,0,0,0,"222,145",0,0,0,0,0
SC,Denmark Solar,33.347128,-81.142844,,,,,,,,,,
SC,Diamond Solar II,33.786193,-81.273625,,,,,,,,,,
SC,Dolphus M Grainger,33.826655,-79.053368,,,,,,,,,,
SC,Dorchester Biomass,33.238611,-80.450278,0,0,0,0,0,"145,347",0,0,0,0
SC,Edison Solar II,33.244191,-81.386156,,,,,,,,,,
SC,Enoree Phase II Landfill Gas Recovery,34.8008,-82.1847,0,0,0,0,0,"12,336",0,0,0,0
SC,Estill Solar,32.763843,-81.242151,0,0,0,0,0,0,0,"21,536",0,0
SC,Estill Solar II,32.727842,-81.253453,0,0,0,0,0,0,0,"15,920",0,0
SC,Faber Place,32.783333,-79.983333,,,,,,,,,,
SC,Fairfield Pumped Storage,34.3061,-81.3308,0,0,0,0,"-167,767",0,0,0,0,0
SC,Fairfield Solar,34.407625,-80.180217,,,,,,,,,,
SC,Fishing Creek,34.6,-80.8928,0,0,0,0,"203,570",0,0,0,0,0
SC,Fishwater Solar,34.412708,-80.185031,,,,,,,,,,
SC,Flip Solar,34.168983,-81.925358,,,,,,,,,,
SC,Foreman Solar,33.408547,-81.853803,,,,,,,,,,
SC,Freedom Solar,34.287,-79.148,0,0,0,0,0,0,0,"9,200",0,0
SC,Gaines Solar,34.192353,-80.218533,,,,,,,,,,
SC,Gary Solar,34.199094,-80.221678,0,0,0,0,0,0,0,0,0,0
SC,Gaston II,33.778378,-81.110251,0,0,0,0,0,0,0,0,0,0
SC,Gaston Shoals,35.1381,-81.5975,0,0,0,0,"14,686",0,0,0,0,0
SC,Gaston Solar I - SC,33.774657,-81.110546,0,0,0,0,0,0,0,"16,435",0,0
SC,GEB Solar,34.412367,-80.041917,,,,,,,,,,
SC,Gedosch Solar II,34.619242,-82.385589,,,,,,,,,,
SC,Georgetown LFGTE,33.453611,-79.316111,0,0,0,0,0,472,0,0,0,0
SC,Goldenrod Solar,33.962884,-79.562891,,,,,,,,,,
SC,Great Falls (SC),34.5592,-80.8917,0,0,0,0,-92,0,0,0,0,0
SC,H B Robinson,34.4017,-80.1589,0,0,0,"5,276,118",0,0,0,0,0,0
SC,Hagood,32.8265,-79.9634,0,"11,485","12,182",0,0,0,0,0,0,0
SC,Haley Solar,33.023402,-81.29337,0,0,0,0,0,0,0,"18,249",0,0
SC,Hampton Solar 2,32.881,-81.136,0,0,0,0,0,0,0,"28,768",0,0
SC,Hampton Solar I,32.879,-81.133,0,0,0,0,0,0,0,"14,026",0,0
SC,Hardeeville,32.298805,-81.073866,0,0,0,0,0,0,0,0,0,0
SC,Hilton Head Gas Turbine Site,32.208871,-80.698754,0,860,0,0,0,0,0,0,0,0
SC,Holliday Solar I,34.054128,-79.206628,,,,,,,,,,
SC,Hollidays Bridge Hydro,34.527475,-82.374964,0,0,0,0,"12,973",0,0,0,0,0
SC,Honea Path,34.44128,-82.3652,0,49,0,0,0,0,0,0,0,0
SC,Horry Land Fill Gas Site,33.8125,-78.967222,0,0,0,0,0,"8,394",0,0,0,0
SC,Indigo Solar,34.467872,-82.532847,,,,,,,,,,
SC,International Paper Georgetown Mill,33.360185,-79.302573,"1,228","5,205","12,339",0,0,"454,716",0,0,0,"34,311"
SC,International Paper-Eastover Mill,33.8872,-80.6397,0,"3,523","80,136",0,0,"507,396",0,0,0,0
SC,Ion Solar,33.324494,-81.110469,,,,,,,,,,
SC,J Strom Thurmond,33.6602,-82.1961,0,0,0,0,"615,144",0,0,0,0,0
SC,Jackson Solar,33.350453,-81.797683,,,,,,,,,,
SC,Jamison Solar Farm,33.57398,-80.837105,,,,,,,,,,
SC,Jasper County Generating Facility,32.3594,-81.1242,0,"40,505","5,020,567",0,0,0,0,0,0,0
SC,Jefferies,33.244404,-79.990909,0,0,0,0,"213,258",0,0,0,0,0
SC,Jefferson Solar,34.349567,-80.058122,,,,,,,,,,
SC,Jessamine Solar,34.230544,-79.390606,0,0,0,0,0,0,0,0,0,0
SC,Jocassee,34.9594,-82.9147,0,0,0,0,"-141,807",0,0,0,0,0
SC,John S. Rainey Generating Station,34.347734,-82.774478,0,0,"5,099,120",0,0,0,0,0,0,0
SC,Juniper Solar,34.638189,-79.861214,,,,,,,,,,
SC,"KapStone Charleston Kraft, LLC",32.9,-79.9667,"165,999",290,0,0,0,"268,994",0,0,0,0
SC,Keowee,34.7981,-82.8872,0,0,0,0,"98,140",0,0,0,0,0
SC,Lee County Landfill,34.181042,-80.267777,0,0,0,0,0,"23,725",0,0,0,0
SC,Lockhart,34.7792,-81.4561,0,0,0,0,"87,897",0,0,0,0,0
SC,Lone Star Solar,33.648767,-80.639122,,,,,,,,,,
SC,Luz Solar,34.370203,-80.0273,,,,,,,,,,
SC,Madison Solar,34.327764,-80.089047,,,,,,,,,,
SC,Marlboro Mill,34.605,-79.785,0,0,0,0,0,0,0,0,0,0
SC,Marshall Solar,34.371908,-80.021614,,,,,,,,,,
SC,Martin Central Solar,34.229219,-79.286853,,,,,,,,,,
SC,Martin East Solar,34.229747,-79.284278,,,,,,,,,,
SC,Martin West Solar,34.228458,-79.292253,,,,,,,,,,
SC,McClain Solar,33.618542,-81.226306,,,,,,,,,,
SC,McCormick Solar,34.235539,-79.703967,,,,,,,,,,
SC,McMeekin,34.0556,-81.2172,0,342,"604,357",0,0,0,0,0,0,0
SC,MCRD Parris Island PV,32.329402,-80.694722,0,0,0,0,0,0,0,"8,078",0,0
SC,Melsam Solar,34.344878,-79.374561,,,,,,,,,,
SC,Middleton Solar,34.336522,-80.078408,,,,,,,,,,
SC,Mill Creek Combustion Turbine Station,35.1597,-81.4306,0,"27,437","173,757",0,0,0,0,0,0,0
SC,Moffett Solar Project,32.635158,-81.003061,0,0,0,0,0,0,0,"143,891",0,0
SC,Myrtle Beach Gas Turbine Site,33.708283,-78.924146,0,667,0,0,0,0,0,0,0,0
SC,NA 1 (SC),,,,,,,,,,,,
SC,NA 5,,,,,,,,,,,,
SC,NA 8,,,,,,,,,,,,
SC,Neal Shoals,34.6642,-81.4486,0,0,0,0,"26,158",0,0,0,0,0
SC,North Road Peak,33.5452,-80.9109,0,"-1,010",0,0,0,0,0,0,0,0
SC,Oconee,34.7939,-82.8986,0,0,0,"21,294,245",0,0,0,0,0,0
SC,Odyssey Solar,33.79,-81.266,0,0,0,0,0,0,0,"18,454",0,0
SC,Otarre Solar Park,33.9324,-81.0514,0,0,0,0,0,0,0,"2,809",0,0
SC,Otis Elevator Company Solar,34.23933,-79.79227,0,0,0,0,0,0,0,"1,338",0,0
SC,Pacolet Diesel Generation Facility,34.8986,-81.7397,0,-109,0,0,0,0,0,0,0,0
SC,Palmetto Plains,33.340179,-80.697336,,,,,,,,,,
SC,Parr GT,34.2642,-81.3308,0,"4,554","2,721",0,0,0,0,0,0,0
SC,Parr Hydro,34.26132,-81.330852,0,0,0,0,"54,023",0,0,0,0,0
SC,Pee Dee Solar I,34.399694,-79.361369,,,,,,,,,,
SC,Pee Dee Solar II,34.476553,-79.324333,,,,,,,,,,
SC,Pelzer Lower,34.616522,-82.447913,0,0,0,0,"10,229",0,0,0,0,0
SC,Pelzer Solar I,34.657642,-82.501964,,,,,,,,,,
SC,Pelzer Upper,34.642371,-82.45444,0,0,0,0,"10,229",0,0,0,0,0
SC,Peony Solar,33.502,-81.254,0,0,0,0,0,0,0,"3,733",0,0
SC,Piedmont Hydro Power Project,34.702021,-82.462102,0,0,0,0,"6,480",0,0,0,0,0
SC,Power Solar,33.245233,-81.3892,,,,,,,,,,
SC,Pruger Solar I,34.200536,-79.297272,,,,,,,,,,
SC,Pruger Solar II,34.199211,-79.30295,,,,,,,,,,
SC,Pruger Solar III,34.196506,-79.30415,,,,,,,,,,
SC,Quest Solar,32.976531,-81.226808,,,,,,,,,,
SC,"Rankin Solar Center, LLC",34.23453,-79.655149,,,,,,,,,,
SC,Redwing Solar,34.274414,-79.887503,,,,,,,,,,
SC,Rhubarb One SC,34.151111,-79.41,,,,,,,,,,
SC,Richardson Solar II,33.27774,-81.35173,,,,,,,,,,
SC,Richland County Landfill,34.102996,-80.790494,0,0,0,0,0,"18,058",0,0,0,0
SC,Ridgeland Solar Project,32.465,-80.961,0,0,0,0,0,0,0,"20,141",0,0
SC,River Solar,34.107849,-80.128107,0,0,0,0,0,0,0,97,0,0
SC,Rocky Creek,34.54,-80.8778,0,0,0,0,-73,0,0,0,0,0
SC,Rocky River (SC),34.2572,-82.6097,0,54,0,0,"6,124",0,0,0,0,0
SC,Rollins Solar,34.353572,-80.016183,,,,,,,,,,
SC,Ross Solar,34.444756,-79.851725,,,,,,,,,,
SC,Rowesville Rd Plant,33.436637,-80.847389,0,0,13,0,0,0,0,0,0,0
SC,Runway  Solar Farm,33.667675,-78.917988,,,,,,,,,,
SC,Rutledge Solar,33.916361,-79.960403,,,,,,,,,,
SC,Saluda Dam,34.852224,-82.483959,0,0,0,0,"11,033",0,0,0,0,0
SC,Saluda Lexington,34.0533,-81.2172,0,0,0,0,"222,119",0,0,0,0,0
SC,Saluda Solar II,34.011,-81.739,0,0,0,0,0,0,0,"6,685",0,0
SC,"Saluda Solar, LLC",33.96839,-81.7829,0,0,0,0,0,0,0,"13,192",0,0
SC,Sandifer Solar,34.393561,-79.359869,,,,,,,,,,
SC,Sapphire Solar,33.887786,-79.783683,0,0,0,0,0,0,0,1,0,0
SC,Savannah River Site Biomass Cogen,33.283333,-81.666666,0,899,0,0,0,"84,507",0,0,0,"7,340"
SC,Scarlet Solar,34.280586,-79.878764,,,,,,,,,,
SC,SCE&G Curie CSG,32.89,-81.106,,,,,,,,,,
SC,SCE&G Nimitz CSG,32.497759,-80.956084,0,0,0,0,0,0,0,"5,712",0,0
SC,SCE&G Springfield CSG,33.491,-81.297,0,0,0,0,0,0,0,"4,675",0,0
SC,Seabrook Solar,32.56445,-80.742047,,,,,,,,,,
SC,Sediver,34.965278,-81.1872,0,88,0,0,0,0,0,0,0,0
SC,Seneca City of,34.6875,-82.9525,0,"1,794",0,0,0,0,0,0,0,0
SC,"Shaw Creek Solar, LLC",33.674689,-81.754444,,,,,,,,,,
SC,Shem Solar,34.757347,-80.648572,,,,,,,,,,
SC,Shining Sun Solar,33.5425,-80.572194,,,,,,,,,,
SC,Shorthorn Holdings,34.680287,-79.54074,,,,,,,,,,
SC,Shorthorn Solar,34.246975,-80.157819,,,,,,,,,,
SC,Snoopy Solar,34.520281,-82.738819,,,,,,,,,,
SC,Sonoco Products Co,34.385278,-80.067778,"2,055",0,"20,044",0,0,"88,057",0,0,0,0
SC,South Solar,33.995392,-79.606062,0,0,0,0,0,0,0,113,0,0
SC,Southard Solar,32.967744,-80.649019,,,,,,,,,,
SC,"Southern Current One, LLC",32.947262,-81.215942,0,0,0,0,0,0,0,"18,842",0,0
SC,Spartanburg Water System,35.1103,-81.9675,0,76,0,0,"2,397",0,0,0,0,0
SC,Spillway,33.453759,-80.163986,0,0,0,0,"14,748",0,0,0,0,0
SC,St Stephen,33.4261,-79.93,0,0,0,0,"333,414",0,0,0,0,0
SC,St. Matthews Solar,33.6867,-80.7586,0,0,0,0,0,0,0,"22,157",0,0
SC,Stamey Solar,34.381056,-80.134325,,,,,,,,,,
SC,Substation 20 Plant,33.440183,-80.8417,0,0,77,0,0,0,0,0,0,0
SC,Swamp Fox Solar,33.791505,-81.256166,0,0,0,0,0,0,0,"22,327",0,0
SC,Tarpon Solar I,34.588481,-82.778522,,,,,,,,,,
SC,Tedder Solar,34.301806,-79.924456,,,,,,,,,,
SC,Ten Governors Solar,34.2278,-81.885158,,,,,,,,,,
SC,Thermal Kem,34.8894,-81.0725,0,28,0,0,0,0,0,0,0,0
SC,Thomas Solar,34.087886,-80.115475,,,,,,,,,,
SC,Topaz Solar (SC),34.409661,-79.391117,,,,,,,,,,
SC,Trask East Solar,32.470606,-80.748189,,,,,,,,,,
SC,Turkey Hill Solar I,34.882939,-81.780903,,,,,,,,,,
SC,TWE Bowman Solar Project,33.316159,-80.68244,,,,,,,,,,
SC,Ulmer Solar,33.51645,-80.572678,,,,,,,,,,
SC,Union Renewable Energy Facility,34.61577,-81.818661,0,0,0,0,0,"20,321",0,0,0,0
SC,Upper Pacolet Hydro,34.921389,-81.745556,0,0,0,0,"4,882",0,0,0,0,0
SC,Urquhart,33.435,-81.9111,0,"34,762","2,100,215",0,0,0,0,0,0,0
SC,V C Summer,34.2983,-81.3153,0,0,0,"7,366,391",0,0,0,0,0,0
SC,Valenite,34.65724,-83.03832,0,50,0,0,0,0,0,0,0,0
SC,Vincent Solar,34.091583,-80.108313,,,,,,,,,,
SC,W S Lee,34.6022,-82.435,0,"12,645","3,644,690",0,0,0,0,0,0,0
SC,Ware Shoals Hydro Project,34.404006,-82.233581,0,0,0,0,"16,848",0,0,0,0,0
SC,Washington Solar (SC),34.238081,-79.251953,,,,,,,,,,
SC,Washington Solar II (SC),34.238081,-79.251953,,,,,,,,,,
SC,Watauga Solar,34.523944,-79.844619,,,,,,,,,,
SC,Wateree,33.8264,-80.6228,"3,789,826","10,176",0,0,0,0,0,0,0,0
SC,Wateree Hydro,34.3355,-80.7021,0,0,0,0,"336,004",0,0,0,0,0
SC,Wayfair Solar,34.215417,-79.103353,,,,,,,,,,
SC,Weaver Solar,34.069422,-80.078469,,,,,,,,,,
SC,Webb Forging,34.5567,-81.4919,0,40,0,0,0,0,0,0,0,0
SC,Webster Solar,34.731278,-82.538561,,,,,,,,,,
SC,Wellford Renewable Energy Plant,35.001194,-82.130278,0,0,0,0,0,"9,700",0,0,0,0
SC,"WestRock CP, LLC Florence Mill",34.1497,-79.5606,"12,769","2,694","13,635",0,0,"411,034",0,0,0,0
SC,Whitetail Solar,34.398056,-79.383611,,,,,,,,,,
SC,Whitt Solar,34.721613,-82.524315,0,0,0,0,0,0,0,0,0,0
SC,Williams,33.0158,-79.9297,"2,945,908","16,436",647,0,0,0,0,0,0,0
SC,Willis Solar,33.984625,-79.564983,0,0,0,0,0,0,0,120,0,0
SC,Winyah,33.33184,-79.357236,"1,559,185","23,623",0,0,0,0,0,0,0,0
SC,WSW Solar,33.665986,-80.861375,,,,,,,,,,
SC,Wylie,35.0218,-81.0078,0,0,0,0,"175,810",0,0,0,0,0
SC,Wysong Solar,34.277131,-79.268833,,,,,,,,,,
SC,Yemassee Solar,32.705139,-80.903275,,,,,,,,,,
SC,York Solar,34.503269,-82.252081,,,,,,,,,,
SD,Aberdeen Generating Station,45.429884,-98.49396,0,237,"36,437",0,0,0,0,0,0,0
SD,Angus Anson,43.60347,-96.6356,0,"1,241","119,056",0,0,0,0,0,0,0
SD,Astoria Station,44.560116,-96.559397,,,,,,,,,,
SD,Aurora County Wind,43.719,-98.752,0,0,0,0,0,0,"19,382",0,0,0
SD,Beethoven Wind,43.16,-98.08,0,0,0,0,0,0,"290,804",0,0,0
SD,Ben French,44.087235,-103.260959,0,-1,"1,004",0,0,0,0,0,0,0
SD,Big Bend Dam,44.0384,-99.4463,0,0,0,0,"1,193,249",0,0,0,0,0
SD,Big Stone,45.303652,-96.510067,"2,339,337","3,958",0,0,0,0,0,0,0,0
SD,Brule County Wind,43.717,-98.922,0,0,0,0,0,0,"20,616",0,0,0
